checkm_completeness,checkm_contamination,contigs,date_modified,genome_id,genome_length,genome_name,genome_status,taxon_id,assembly_accession,genome_quality_flags,quality_pass,quality_reasons,tested_drug_count,stable_rank
99.8,0.0,85,2024-03-03T21:08:49.981Z,573.66766,5429142,Klebsiella pneumoniae KP_NORM_BLD_13124,WGS,573,,,True,,4,53d49093ed17e609978d78761d13a878d5a608cd20355680f54d36f88fcfe974
99.78,0.11,85,2022-04-12T01:33:36.243Z,573.46876,5835113,Klebsiella pneumoniae KP-93LU,WGS,573,,,True,,4,53d4b4e7d6fb79a9d6fe4bed3bfe1e8bae73c946d0fc56c7aa1b1636e1f67a28
100.0,0.0,85,2017-08-09T06:03:05.383Z,573.14308,5369337,Klebsiella pneumoniae KPN677ec,WGS,573,,,True,,4,53e59755dd448d70107b152a39bd853e09f8146683a510eb2b9de28910487b0f
100.0,0.0,146,2024-03-09T00:00:44.379Z,573.67710,5557310,Klebsiella pneumoniae KP_NORM_URN_2015_113010,WGS,573,,,True,,4,5415b5b241a328b46693b2bde02d8ada6ccfc62c5590db99e5ea582129b54005
100.0,0.0,30,2016-09-12T12:17:17.755Z,573.5806,5402630,Klebsiella pneumoniae strain PB107,WGS,573,GCF_900092885.1,,True,,4,543c76370ab9da896cce0b38eafab8e6d7615c7b362af4e56465773fa59c2143
100.0,0.0,104,2024-03-03T21:33:12.850Z,573.67150,5450460,Klebsiella pneumoniae KP_NORM_URN_2014_100377,WGS,573,,,True,,4,544ca09dd9b91b6cc2ccd76aaf6402d60085036c925602932d244f8c6ee13404
100.0,0.0,100,2017-08-09T00:35:40.008Z,573.13720,5602555,Klebsiella pneumoniae KPN1857ec,WGS,573,,,True,,4,5491639b45a3f36cb79de98aea5a75001385cba451d07c6a5685e4352d50e7c5
100.0,0.3,184,2017-08-08T22:00:39.480Z,573.13440,5473921,Klebsiella pneumoniae KPN1505ec,WGS,573,,,True,,4,54c90534fb57f3007c3eff38ef8d46a84131039351924c2f46e4e9b8cc4dac67
99.78,0.0,7,2020-12-01T02:33:25.270Z,573.34278,5740875,Klebsiella pneumoniae strain INF142-sc-2279977,Complete,573,GCA_904865785.1,,True,,4,54cac752babd7f77b6bc2158cd3767f8fb1434925da1039c9839ddd8df1df40d
100.0,0.0,109,2017-08-09T04:51:33.749Z,573.14172,5424503,Klebsiella pneumoniae KPN461ec,WGS,573,,,True,,4,54f637b69507faad211da97b482accc831f0c754574ed49d95ad3b21b324cf11
99.7,0.2,135,2024-03-03T21:30:49.621Z,573.67024,5407463,Klebsiella pneumoniae KP_NORM_BLD_61288,WGS,573,,,True,,4,55047958ecddf5d7a02aa4d948ba887cae86ef2cb00a29e77c29552a906e770f
100.0,0.0,136,2017-08-09T03:44:01.507Z,573.14040,5506826,Klebsiella pneumoniae KPN305ec,WGS,573,,,True,,4,5531eb321155042ba52a44be308d5c6b6ee6633585899b31e22d3762b56c757e
100.0,0.3,395,2017-08-08T14:25:31.606Z,573.12913,5828077,Klebsiella pneumoniae 3318,WGS,573,,,True,,4,5566e475afe20d39be1f3b04837c7c671103a34be35be64b0db3f124ac7985ee
99.0,0.7,25,2016-09-12T12:35:03.340Z,573.5823,5280529,Klebsiella pneumoniae strain W2-13-ERG3,WGS,573,GCF_900093365.1,,True,,4,557289f5436d67c3c1c6fb9ce4a89adec568b9a56c21bb1c8452ff18919d7e74
99.78,0.11,168,2019-03-24T03:44:20.085Z,573.24331,5761794,Klebsiella pneumoniae strain MUGSI_113,WGS,573,,,True,,4,55996d997e87e66fc57ac8bfb33bb176bfeefdf2e8fa094d62fcc3c2d8c5d2b5
100.0,0.0,91,2016-08-27T06:37:06.245Z,573.5623,5673701,Klebsiella pneumoniae strain 18_GR_14,WGS,573,GCF_001701525.1,,True,,4,55d6d5e1f3f68cce67ab92152453c6495c9805405856ac26c236085f1f2d8dac
100.0,0.0,92,2017-08-09T05:10:38.436Z,573.14207,5421133,Klebsiella pneumoniae KPN521ec,WGS,573,,,True,,4,563f881fc6c12bae54b073825ddf4dc2aecbb6b390a98845426cab17bdcaaa5b
100.0,0.0,106,2017-08-09T03:51:06.063Z,573.14054,5519315,Klebsiella pneumoniae KPN320ec,WGS,573,,,True,,4,5640d13ec0d095b6f25f35c2f258f1fa44acad062ebcf317aaf02efc1607346a
99.7,0.0,146,2017-08-09T00:43:44.888Z,573.13736,5653760,Klebsiella pneumoniae KPN1872ec,WGS,573,,,True,,4,564dba84ead0ef4f5702054bf59b37f4a942fa6755ae1afc64f31b8fca0bf60a
100.0,0.0,68,2017-11-30T22:59:48.121Z,573.15613,5446538,Klebsiella pneumoniae strain KSB2_8B,WGS,573,,,True,,4,56795ee0650a8d7bc58c58d1fb995e2dd6cf82b1295239121460df7f58c59361
99.7,0.3,98,2017-08-09T03:01:03.631Z,573.13967,5422918,Klebsiella pneumoniae KPN220ec,WGS,573,,,True,,4,56809f775139e3cfde430f367779def49cf16f404637d98aaad707821b54b9c7
99.78,0.0,93,2022-03-25T08:26:24.035Z,573.46100,5721434,Klebsiella pneumoniae KSB1_7D,WGS,573,,,True,,4,568a564f16e485326e43d8cebcdbd45ac388fa46e8846affc7a32774a05d78e1
100.0,0.3,119,2016-09-11T19:04:53.589Z,573.5766,5724427,Klebsiella pneumoniae strain 1_GR_13,WGS,573,GCF_001701425.1,,True,,4,568aad0900489e096e2ef49201e473c9050c6ec63194e464bdd09c0add597ccf
100.0,0.0,90,2024-03-03T21:10:30.957Z,573.66793,5424005,Klebsiella pneumoniae KP_NORM_BLD_13540,WGS,573,,,True,,4,56981bdd6ddac5e30c20ad54a6bda8c1c4154528fa09b2904f882ff2933a90b5
100.0,0.0,301,2017-08-08T13:47:19.869Z,573.12863,5134488,Klebsiella pneumoniae 105,WGS,573,,,True,,4,56a85f40f44595e730d63a25cc9bcfe457ab2ee67d27bc2536ae98bc4e760966
99.78,0.0,79,2019-03-24T03:46:15.699Z,573.24325,5617674,Klebsiella pneumoniae strain MRSN20097,WGS,573,,,True,,4,56abafdb08938a90ef5a3136fb06e6351863f1909bc8db2bcbbfe6f15b71b7d5
100.0,0.7,9,2016-11-19T14:11:38.066Z,573.7031,5784278,Klebsiella pneumoniae strain AR_0040,WGS,573,GCF_001875105.1,,True,,4,56b39a050bb202f5495189cc3e4ac8e8ef6a597c6b3084c5b4f1ea9464376d43
100.0,0.7,179,2017-08-09T00:27:51.631Z,573.13706,5797702,Klebsiella pneumoniae KPN1843ec,WGS,573,,,True,,4,56b69794d0e3d3864bd76ae85c7db27c6321c905dc4d665a7aa0fa3d19e6dd66
100.0,0.0,90,2024-03-03T21:00:02.649Z,573.66630,5400540,Klebsiella pneumoniae KP_NORM_BLD_114056,WGS,573,,,True,,4,56d7fadffa4a90c13f7ad94d471b58e7f94170cea2f063a490ec796d78914cf9
99.78,0.0,16,2019-07-15T15:57:41.510Z,573.26173,5208028,Klebsiella pneumoniae strain 5012STDY7312612,WGS,573,GCA_900775085.1,,True,,4,56ec59ff1ea907c2c8393eacb739739e266c06188e32c715601756936e80d8e4
100.0,0.0,79,2024-03-03T20:33:08.124Z,573.66185,5389214,Klebsiella pneumoniae KP_NORM_BLD_2015_112901,WGS,573,,,True,,4,56f057e9ef6e770c4bedd4bc101487ddeabda0d32391406fd0325a93b06a9fb1
99.78,0.11,100,2022-04-12T01:32:47.024Z,573.46852,5819527,Klebsiella pneumoniae KP-23PI,WGS,573,,,True,,4,57169db2d420a7c41255fbb010061a1da82154ae86d64d0bb7b437bb85a75106
99.78,0.0,49,2019-07-15T16:01:34.528Z,573.26184,5549743,Klebsiella pneumoniae strain 5012STDY7312617,WGS,573,GCA_900775185.1,,True,,4,571c97ce4e52206c4a498700e4d0acfbe637f05973f62fcf94231c671a07ed16
99.78,0.0,113,2019-03-24T04:11:35.897Z,573.24382,5386792,Klebsiella pneumoniae strain MUGSI_23,WGS,573,,,True,,4,571df4b0f00fd9fd10d293f6c1c80c7fb2d10452d7431ab7212363f9656fe508
99.78,0.0,41,2019-07-15T17:00:34.158Z,573.26295,5370178,Klebsiella pneumoniae strain 5012STDY7626414,WGS,573,GCA_900776275.1,,True,,4,5726f3e2a0bcd8ae9a32358a20d541955ec2dce7d50761ddf8d774287a62501b
100.0,0.0,89,2024-03-03T21:35:25.719Z,573.67164,5543071,Klebsiella pneumoniae KP_NORM_URN_2015_106696,WGS,573,,,True,,4,573a8a2df88d16c7fc191659eb1718667de1fdedbc64f91bc9568c89ba68999e
100.0,0.0,146,2017-08-09T04:29:05.878Z,573.14128,5595876,Klebsiella pneumoniae KPN407ec,WGS,573,,,True,,4,575f78a26eee5632e261e8ca02a4a2614d8e809edde80c784d8e658dc6e6ba08
99.78,0.22,134,2019-03-24T04:25:42.062Z,573.24427,5366437,Klebsiella pneumoniae strain MUGSI_65,WGS,573,,,True,,4,577332f68bfd0e4fd86d66751d3213165ad7a3814ba7e8753268d8f1093f417b
100.0,0.0,102,2017-08-09T04:58:09.922Z,573.14183,5439564,Klebsiella pneumoniae KPN473ec,WGS,573,,,True,,4,5777f8982a4ae20a1ad22848811122b3e9a68cc21ed7f7885a52c376ced9b1ad
100.0,0.0,73,2024-03-03T20:32:49.705Z,573.66190,5436981,Klebsiella pneumoniae KP_NORM_URN_2015_107539,WGS,573,,,True,,4,578268325c35dfc8b7cf91e67ea61467d53e053b38c713b8d010af83e17e5be6
100.0,0.0,76,2024-03-03T20:57:02.536Z,573.66589,5554650,Klebsiella pneumoniae KP_NORM_BLD_111590,WGS,573,,,True,,4,57af49a134d01e865e12fc597b41fb2b991b1ad4d6b2246e4a6870a1f98d6638
100.0,0.0,89,2017-11-30T21:41:00.907Z,573.15516,5495080,Klebsiella pneumoniae strain INF070,WGS,573,,,True,,4,57c0c9dd3c4b17187827c90fe11d00883be9848763b61b237aace1d80e50a5a5
100.0,0.0,87,2017-08-08T22:57:40.283Z,573.13538,5504990,Klebsiella pneumoniae KPN161ec,WGS,573,,,True,,4,57c4660d0651605ea7779fe197fb3aa0d08d42ba576471f7c856166267e0acd2
100.0,0.3,83,2017-08-09T04:45:42.107Z,573.14161,5516631,Klebsiella pneumoniae KPN444ec,WGS,573,,,True,,4,57c528db5d24aaf3670534ddce401204e0b59bab03fc34cad5c14ba3ea820ee3
100.0,0.0,429,2017-08-08T14:19:15.833Z,573.12900,5587484,Klebsiella pneumoniae 1,WGS,573,,,True,,4,57c752a4c602f8cc21a928e841843e4cdfe3a743e7a63c70d797348ea35351b6
100.0,0.0,100,2017-08-09T02:28:57.651Z,573.13915,5256098,Klebsiella pneumoniae KPN2092ec,WGS,573,,,True,,4,580a6c1a48c8eb7e390693900483ddba942254785395ee2d1da20d4f082589e7
100.0,0.3,188,2017-08-09T05:19:51.745Z,573.14223,6004416,Klebsiella pneumoniae KPN540ec,WGS,573,,,True,,4,5811637bae600f4e3db930feb5842e0465a81f2639a33930df89a61ec3d4d4f9
100.0,0.3,147,2017-08-08T21:42:01.817Z,573.13402,5414247,Klebsiella pneumoniae KPN1464ec,WGS,573,,,True,,4,581cdb60935274da1c178b41700cdea0c50f01647c30258839284398b99c4c75
99.78,0.11,140,2019-03-24T03:48:53.315Z,573.24338,5632618,Klebsiella pneumoniae strain MUGSI_120,WGS,573,,,True,,4,584583cd617b411c26f3b068a0a68b1004142c6dd505047d00edae9efc940b98
99.78,0.0,52,2019-07-15T16:01:28.381Z,573.26183,5549382,Klebsiella pneumoniae strain 5012STDY7312618,WGS,573,GCA_900775175.1,,True,,4,5868859e0a7aa040190cdfc3cba6e6f3b12e7f63cac1293b34b992c80627fea6
100.0,0.1,80,2024-03-03T21:10:40.033Z,573.66794,5330312,Klebsiella pneumoniae KP_NORM_BLD_1355,WGS,573,,,True,,4,58be1945e7b627db8871c5fb41600390b4570356733637528104111647024baa
99.9,0.0,78,2024-03-03T21:17:45.926Z,573.66914,5663268,Klebsiella pneumoniae KP_NORM_BLD_2013_91700,WGS,573,,,True,,4,58bec210a469be62ff1b5e09a5e7fef86e308ab887f3203dbd7b906a832b7663
99.78,0.0,72,2022-03-25T08:26:15.451Z,573.46114,5473786,Klebsiella pneumoniae INF003,WGS,573,,,True,,4,58f4f72e08b6882388241f2cbad9c3ddcacfca41c7d09c0e8131a773f9210e48
100.0,0.0,46,2024-03-03T20:57:41.556Z,573.66601,5419529,Klebsiella pneumoniae KP_NORM_BLD_112587,WGS,573,,,True,,4,58f7753fbf781710531b1bf4752e65a6f54cbf68cc08f35e1386daaec70282dc
100.0,0.0,113,2024-03-03T21:26:43.190Z,573.67047,5483805,Klebsiella pneumoniae KP_NORM_BLD_61896,WGS,573,,,True,,4,58fb7336e9517c9b1641fb40629c03e8d2865ba7e676d1f5cbd4bf92f8a4ac18
100.0,0.0,53,2017-08-09T00:30:10.318Z,573.13714,5413589,Klebsiella pneumoniae KPN1851ec,WGS,573,,,True,,4,58feaa5a710b3b88989452417dd3e76be5de5cf88c90a140befc2faf95adc302
100.0,0.0,43,2024-03-03T21:03:37.323Z,573.66707,5123428,Klebsiella pneumoniae KP_NORM_BLD_116257,WGS,573,,,True,,4,592763f2df52c88d6c622d18ef197f9d64e164953beccb01864306e1b62d57e4
99.78,0.0,170,2019-03-24T04:23:40.931Z,573.24410,5697554,Klebsiella pneumoniae strain MUGSI_41,WGS,573,,,True,,4,59340a571d0eb5989fbceea57ac7ecfac71093dc9d1fb6b7800e8ce4a772f736
100.0,0.0,134,2016-08-27T06:57:13.666Z,573.5645,5926848,Klebsiella pneumoniae strain 3_GR_13,WGS,573,GCF_001702005.1,,True,,4,59401cfd08c61f8e3bd9fd4ac4d66518726e1bd4d6b843564dd6220a611d5729
100.0,0.0,87,2024-03-03T21:24:52.545Z,573.67027,5357628,Klebsiella pneumoniae KP_NORM_BLD_61433,WGS,573,,,True,,4,594830214f07d62ea3a419964e1a5d4b30fd25ff5f849f4832fc3677975139df
100.0,0.0,116,2017-08-09T05:56:48.620Z,573.14296,5560038,Klebsiella pneumoniae KPN636ec,WGS,573,,,True,,4,594848e418c35085e87a7d66b4371594d6e3d843876af94c7abdf7fed04fbfba
100.0,0.7,103,2017-08-09T04:25:47.214Z,573.14120,5632204,Klebsiella pneumoniae KPN399ec,WGS,573,,,True,,4,595eaac876703cbf9782e92b59b097e0f62d62fc47b69f306f30946e414f0fbc
99.78,0.0,32,2019-07-15T16:48:47.343Z,573.26277,5365279,Klebsiella pneumoniae strain 5012STDY7626400,WGS,573,GCA_900776095.1,,True,,4,59864be28731a6b9a8fdcf4b77693817199649b13bbe9d0ceff717df64ded483
100.0,0.0,120,2017-08-08T16:32:57.654Z,573.13097,5430261,Klebsiella pneumoniae KPN1091ec,WGS,573,,,True,,4,598f1c076ffbc94649d82c7694c8027544b3e196dc83c8d1e5580e60ee9fa717
99.78,0.11,127,2019-03-24T04:31:01.290Z,573.24440,5604528,Klebsiella pneumoniae strain MUGSI_80,WGS,573,,,True,,4,59b4dde262ff65ec449da938b40d8e2f5a4be954cbcddab50b2b8723c5c4b28b
100.0,0.0,90,2017-08-08T16:29:26.244Z,573.13091,5633453,Klebsiella pneumoniae KPN1079ec,WGS,573,,,True,,4,5a05ad9a085086208fd8266b5d759c26adac147a61ae5007e6c123a23fce6fae
100.0,0.3,114,2017-08-08T17:02:04.139Z,573.13152,5743481,Klebsiella pneumoniae KPN1154ec,WGS,573,,,True,,4,5a2ef47e441bae11529adb1308797584c6f292d50a3bc5135c3449d26d9e66ae
100.0,0.0,96,2017-08-09T03:07:28.011Z,573.13979,5423235,Klebsiella pneumoniae KPN234ec,WGS,573,,,True,,4,5a5a0d970643ec88102c68bdb745ae0a58ae0cec67e8c4c8198eb9508dc85734
99.7,0.0,84,2017-08-08T22:59:29.319Z,573.13549,5457932,Klebsiella pneumoniae KPN1639ec,WGS,573,,,True,,4,5a67034a464a8d5583c855581e5bcc251d315f045854fe9091150789a55a8067
99.78,0.22,92,2019-03-24T03:23:05.360Z,573.24273,5273288,Klebsiella pneumoniae strain 275,WGS,573,,,True,,4,5acfe35906a04cde126683b3169536469de24ce7866e24c19654eb1064d64c4e
100.0,0.0,141,2024-03-03T21:33:41.194Z,573.67141,5648733,Klebsiella pneumoniae KP_NORM_URN_2013_95505,WGS,573,,,True,,4,5ad44e7a1e3ec03e6dd469ebcf5bf3995a8d9084c5a71c1807fa414cacd31f97
99.78,0.0,109,2019-01-31T07:19:27.018Z,573.23210,5572942,Klebsiella pneumoniae strain KP_136,WGS,573,GCA_003937125.1,,True,,4,5aed4360ffd69606cf839ac7b465eb2c73d36c6a79f58b07ff3dafd6e0033d6d
100.0,0.0,141,2024-03-03T21:26:12.953Z,573.67044,5525247,Klebsiella pneumoniae KP_NORM_BLD_61894,WGS,573,,,True,,4,5b087c582de5dcbad4302557056199707464b7e55705b1d89b0c35611a35abe8
100.0,0.1,51,2024-03-03T21:16:25.681Z,573.66893,5456180,Klebsiella pneumoniae KP_NORM_BLD_2011_76225,WGS,573,,,True,,4,5b3c3d33f1eaf8a7c990d38870aac588e98ff9ed66b274b5ef8e8fd7f67aba45
100.0,0.0,60,2024-03-03T21:15:08.481Z,573.66777,5442428,Klebsiella pneumoniae KP_NORM_BLD_13376,WGS,573,,,True,,4,5b626feb7794225d93a32febd831b8d25f5a854130a3eb1f3d71198964e0cf0f
100.0,3.5,255,2017-08-08T17:46:51.704Z,573.13235,5471208,Klebsiella pneumoniae KPN1256ec,WGS,573,,,True,,4,5b71af9e509ce384d935ae26a3eec668ac59e0aacd8d4a245665db6d272b3290
100.0,0.0,108,2017-08-08T17:39:55.935Z,573.13224,5503390,Klebsiella pneumoniae KPN1243ec,WGS,573,,,True,,4,5b97ff5888b87a3d1b1635f26ea72a2f74609673ee5603decef80d5b5a37e06c
100.0,0.7,123,2017-08-08T21:16:39.591Z,573.13356,5490896,Klebsiella pneumoniae KPN1413ec,WGS,573,,,True,,4,5bae78403d39f4570fb13495a6bc0917ede67e9d2c76e97987a4fd90948c47f5
100.0,0.1,73,2024-03-03T21:07:50.762Z,573.66751,5353967,Klebsiella pneumoniae KP_NORM_BLD_12876,WGS,573,,,True,,4,5c007817916e7a1bb6bddc32963baf9155eb3a66d9e423c9e11c4119d6f09c4b
100.0,0.0,80,2017-08-09T08:42:20.041Z,573.14526,5402729,Klebsiella pneumoniae KPN960ec,WGS,573,,,True,,4,5c3b900a55ee914d0bfb054dd2d0d1c01a735a5048fd752ad7206dc78fd595fb
100.0,0.0,93,2017-08-09T00:29:23.996Z,573.13713,5471116,Klebsiella pneumoniae KPN1850ec,WGS,573,,,True,,4,5c5a78a0b5bd0771263f4a229a7dd0fdcc05f10bb6b1f062565f4b0fcae7cdd0
100.0,0.0,117,2017-08-08T16:36:44.553Z,573.13105,5518591,Klebsiella pneumoniae KPN1100ec,WGS,573,,,True,,4,5c6c76ffd44617a927687d44a8a7a9fd06767dd8a9d916184cded221c853f85a
100.0,0.1,57,2024-03-03T21:26:25.798Z,573.66981,5412716,Klebsiella pneumoniae KP_NORM_BLD_3091,WGS,573,,,True,,4,5c6db5f3f1c68cf7c39dddecbfa06f633d955a2509d4610b555d3c0f636639aa
100.0,0.3,74,2017-08-09T01:45:46.663Z,573.13848,5542869,Klebsiella pneumoniae KPN2019ec,WGS,573,,,True,,4,5cc283e13536f2fb669f833fe1977870a46fd0d2fb4b58159ff1a203d3c13c6f
100.0,0.0,93,2017-08-08T16:09:12.623Z,573.13059,5458186,Klebsiella pneumoniae KPN1037ec,WGS,573,,,True,,4,5cc6aecef0b5cac12e0fdca76f86ce94b068353e6275ae53cddc49349748d208
100.0,0.0,112,2024-03-03T20:58:17.731Z,573.66609,5536414,Klebsiella pneumoniae KP_NORM_BLD_112922,WGS,573,,,True,,4,5cf95dad169e3a7a61d4fc33babf38226524a05af7d0bc573a3588c063d58c6e
100.0,0.0,161,2017-08-08T17:32:19.317Z,573.13210,5567880,Klebsiella pneumoniae KPN1220ec,WGS,573,,,True,,4,5cfa7a3748964358a5bfb815e22472272253fdf83495e97e879a318521ed9122
100.0,0.7,78,2017-08-08T16:42:19.909Z,573.13116,5537359,Klebsiella pneumoniae KPN1113ec,WGS,573,,,True,,4,5d375144332f450be69a5909d626553956765409a1472027972bf56760b5872a
100.0,0.1,59,2024-03-03T21:09:18.233Z,573.66775,5480406,Klebsiella pneumoniae KP_NORM_BLD_13374,WGS,573,,,True,,4,5d529c023919cffffad75ec86302f9c9a8fbbf90238cb3c6e4de8e094ba96780
100.0,0.5,141,2017-08-09T08:53:41.252Z,573.14542,5564550,Klebsiella pneumoniae KPN984ec,WGS,573,,,True,,4,5da9b9a0bc3bdb6449df1e325b220eb1938eddb7ff0fec5d3f1822a11089a515
100.0,0.0,117,2017-08-08T22:50:27.671Z,573.13530,5467833,Klebsiella pneumoniae KPN160ec,WGS,573,,,True,,4,5db15041279598617d32cbcb9c25c8653bd4f6d98691e2fd4a3d978c8a0f180e
100.0,0.3,95,2017-08-09T07:32:56.522Z,573.14430,5478448,Klebsiella pneumoniae KPN835ec,WGS,573,,,True,,4,5dbea1ae98cfac868c0fa2715913f8efe8da0c3222791d959f7c6dd0e291eb5c
100.0,1.3,395,2017-08-08T14:54:22.044Z,573.12949,5707283,Klebsiella pneumoniae 3281,WGS,573,,,True,,4,5dcf5d2be30ff7a61c9cbe81b80e2682d67d491aee966e0cf21556696f75107e
100.0,0.0,97,2017-08-09T00:53:51.920Z,573.13758,5523078,Klebsiella pneumoniae KPN1898ec,WGS,573,,,True,,4,5ddc1c203411967126452decde8a4049fd2acfcc2afc3c8903f73b6f67bd422d
97.6,0.0,115,2017-08-09T02:01:27.758Z,573.13875,5449495,Klebsiella pneumoniae KPN204ec,WGS,573,,,True,,4,5de270ce9a97b1d50c588f8bb3883903400c0506cd9a1566b55a3fdb850b6924
100.0,0.0,94,2017-08-09T04:03:30.842Z,573.14078,5409072,Klebsiella pneumoniae KPN353ec,WGS,573,,,True,,4,5debe07e18bb7e6e587302ff439a6d30dc26ec8664fd761dd974a4f9465736ae
99.78,0.0,41,2019-07-15T17:00:21.932Z,573.26298,5503194,Klebsiella pneumoniae strain 5012STDY7626415,WGS,573,GCA_900776305.1,,True,,4,5debfa219cfc9069fb7085b65a88e67736e27c96459702c0a925f47c84277f61
99.78,0.11,85,2019-01-31T07:31:09.658Z,573.23218,5705920,Klebsiella pneumoniae strain KP_310,WGS,573,GCA_003937465.1,,True,,4,5e0f207316ad0b34199c523a7be2b19b2171be7fb5acc4190aefb8906d922d58
100.0,0.3,36,2017-11-30T21:40:12.206Z,573.15560,5128194,Klebsiella pneumoniae strain KSB1_1G,WGS,573,,,True,,4,5e2e191d99155d647caeaa5f31e4a2dc4a32ac7c6ebcb6db244ec1226d06f398
100.0,0.8,185,2017-08-08T21:34:29.125Z,573.13392,5528937,Klebsiella pneumoniae KPN1450ec,WGS,573,,,True,,4,5e2fc4b98ccffa66c16eb88843d1360294589971087972c4ca94bbe2b7163b50
99.78,0.0,14,2019-07-15T15:32:05.035Z,573.26126,5140982,Klebsiella pneumoniae strain 5012STDY7312747,WGS,573,GCA_900774615.1,,True,,4,5e4bbe82e03662f08cc3b05eed83689f90fa641623f02be66a9e42b2ba75d80c
99.7,0.0,130,2017-08-09T05:21:08.478Z,573.14228,5464773,Klebsiella pneumoniae KPN547ec,WGS,573,,,True,,4,5e9baba2ea45b15a056c3dd0a53d2add3bc5869d489532be9840d41fc4a601cf
100.0,0.3,78,2017-08-09T08:50:30.813Z,573.14535,5753798,Klebsiella pneumoniae KPN975ec,WGS,573,,,True,,4,5ea0baab100f6629fb7a71bbf060407db1cf71d209b6bfe8e97ee6bc1bb48b52
99.78,0.0,112,2019-03-24T03:45:29.811Z,573.24322,5660924,Klebsiella pneumoniae strain MRSN14213,WGS,573,,,True,,4,5ea2b10101e0bc2624aa1740440c7dacbd5d1473154cfdc91f234fe68302cbc5
100.0,0.0,70,2017-08-08T16:48:30.787Z,573.13126,5351797,Klebsiella pneumoniae KPN1124ec,WGS,573,,,True,,4,5eb63c7f6ef26a350f8f1019f80a497c8b97b8ac8c2efcd4000c023012086495
100.0,0.0,113,2017-08-09T02:08:37.639Z,573.13881,5518696,Klebsiella pneumoniae KPN2056ec,WGS,573,,,True,,4,5ebd2a4d203a2cfbec132b2a802bcf4446f3a27705ca1c9e097d7b78be2199bc
100.0,0.2,154,2024-03-03T21:13:18.172Z,573.66828,5504965,Klebsiella pneumoniae KP_NORM_BLD_14180,WGS,573,,,True,,4,5ec971de62ac503d62e5948a1ea091685665132c2d10ef5d4c473d47deeeff30
100.0,0.0,207,2017-08-08T23:24:56.304Z,573.13593,5642783,Klebsiella pneumoniae KPN1690ec,WGS,573,,,True,,4,5ee4d4c63ff2497df6a6d1c53d0690ad1c1acccd16868ff7eb2300c84733561e
99.78,0.11,155,2020-03-31T20:34:23.201Z,573.31079,5505656,Klebsiella pneumoniae strain WU3,WGS,573,,,True,,4,5ef22a9855ff58a990a540e0b2a5d2c785f309a8e119283ad81e1f7eb2e10063
100.0,0.0,57,2024-03-03T21:33:30.719Z,573.67143,5444896,Klebsiella pneumoniae KP_NORM_URN_2013_96191,WGS,573,,,True,,4,5f02133e58e8f85441b309c52dec4b1b1613afc4acf5dc1d1f1aaa4a934013e1
100.0,0.0,95,2024-03-03T21:09:56.350Z,573.66780,5653689,Klebsiella pneumoniae KP_NORM_BLD_13380,WGS,573,,,True,,4,5f1027f09f95369a9439b0fb716c35c069cf6fcc6635d63ed343658d4c012401
100.0,0.0,64,2024-03-03T21:05:58.984Z,573.66737,5287109,Klebsiella pneumoniae KP_NORM_BLD_117477,WGS,573,,,True,,4,5f1718c6e37ead5e5f38c88893e985087e34f8de3fb34058137a9b872ce7faad
98.0,0.7,61,2017-12-01T02:37:39.948Z,573.15628,6094549,Klebsiella pneumoniae strain KSB1_6B,WGS,573,,,True,,4,5f18c47d03e79b906902319456820ccf7111b846a39990a2c3dd89778f4c4b67
100.0,0.0,76,2017-08-09T08:49:02.397Z,573.14532,5374324,Klebsiella pneumoniae KPN968ec,WGS,573,,,True,,4,5f1d58296dd6c6bd45d4156c9c5b4fdbdb65079c594c4d7d881a7c50c4ef651d
99.78,0.22,55,2019-07-15T15:22:09.567Z,573.26112,5580563,Klebsiella pneumoniae strain 5012STDY7312730,WGS,573,GCA_900774475.1,,True,,4,5f2070d2f8bb5887a61b71b909a059f93ed9499c530bbad9ae4de0ccbf10f9aa
100.0,0.0,130,2017-08-08T22:08:52.792Z,573.13454,5306486,Klebsiella pneumoniae KPN1521ec,WGS,573,,,True,,4,5f26b4f69c05397a84a1b6568aa483ea7401efe243ff1b5b16b16ade010d3cad
100.0,0.0,106,2017-08-09T02:05:36.497Z,573.13876,5650759,Klebsiella pneumoniae KPN2050ec,WGS,573,,,True,,4,5f3cb7d30820d6a7e7c7566dd7391285de9eec87b8b5f2dcf3c81e8d339defb9
99.78,0.0,154,2020-10-29T12:57:46.713Z,573.33393,5856388,Klebsiella pneumoniae strain PMK12,WGS,573,,,True,,4,5f5c4cb8b632edb7069267d3dcdfb7789ee4dadd30adf9b40bb0b535eb697b81
100.0,0.0,88,2017-08-09T04:14:35.884Z,573.14099,5359879,Klebsiella pneumoniae KPN376ec,WGS,573,,,True,,4,5f65a35fea1f7cb9d969ccdf86d3d51124fb64c82faf91b76e234d3e1b2bc228
100.0,0.0,74,2024-03-03T21:09:58.964Z,573.66789,5414877,Klebsiella pneumoniae KP_NORM_BLD_13534,WGS,573,,,True,,4,5f9b20ff4a29d6cb8750a2d8388b31e742c71c77445b7710f15181d17223ac7d
100.0,0.0,64,2024-03-03T21:31:36.764Z,573.67126,5356524,Klebsiella pneumoniae KP_NORM_BLD_785,WGS,573,,,True,,4,5fa911bd1b8c90fac6b0c6eb68e4e5b4ced0f9fbabc2cfe420b8fe3d58ba132f
